"id","code","cat","ministry","name","issue_date","status","review_date","created_at","updated_at","law_type","hierarchy_level","repeal_date","repeal_reason","replaced_by_code","repealed_by_authority","effective_date","doc_list","source_url","active","responsible","report_due_date","ai_summary","ai_summary_at","gazette_ref"
"106","LF-013","LF","กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม","ประกาศกระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม เรื่อง ขั้นตอนการแจ้งเตือน การระงับการทำให้แพร่หลายของข้อมูลคอมพิวเตอร์ และการนำข้อมูลคอมพิวเตอร์ออกจากระบบคอมพิวเตอร์ พ.ศ. 2565 แทนที่ประกาศฉบับเดิม (พ.ศ. 2560)","26/10/2565","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"26/12/2565",,,"true",,,,,
"107","LF-014","LF","สำนักงานคณะกรรมการ
คุ้มครองข้อมูลส่วนบุคคล","ประกาศคณะกรรมการคุ้มครองข้อมูลส่วนบุคคล เรื่อง หลักเกณฑ์และวิธีการในการแจ้งเหตุการละเมิดข้อมูลส่วนบุคคล พ.ศ. 2565","15/12/2565","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"15/12/2565",,,"true",,,,,
"108","LF-015","LF","สำนักงานคณะกรรมการ
คุ้มครองข้อมูลส่วนบุคคล","ประกาศคณะกรรมการคุ้มครองข้อมูลส่วนบุคคล เรื่อง  หลักเกณฑ์และวิธีการในการจัดทำและเก็บรักษาบันทึกรายการของกิจกรรมการประมวลผลข้อมูลส่วนบุคคลสำหรับผู้ประมวลผลข้อมูลส่วนบุคคล พ.ศ. 2565","20/06/2565","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"20/12/2565",,,"true",,,,,
"109","LF-016","LF","สำนักงานคณะกรรมการกิจการกระจายเสียง กิจการโทรทัศน์ และกิจการโทรคมนาคมแห่งชาติ","ประกาศคณะกรรมการกิจการกระจายเสียง กิจการโทรทัศน์ และกิจการโทรคมนาคมแห่งชาติ เรื่อง มาตรการคุ้มครองสิทธิของผู้ใช้บริการโทรคมนาคมเกี่ยวกับข้อมูลส่วนบุคคล สิทธิในความเป็นส่วนตัว และเสรีภาพในการสื่อสารถึงกันโดยทางโทรคมนาคม","04/09/2566","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"05/09/2566",,,"true",,,,,
"110","LF-017","LF","กระทรวงพาณิชย์, 
กรมทรัพย์สินทางปัญญา","พระราชบัญญัติลิขสิทธิ์ (ฉบับที่ 5) พ.ศ. 2565","24/04/2565","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"24/08/2565",,,"true",,,,,
"111","LF-018","LF","กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม","พระราชกำหนด มาตรการป้องกันและปราบปรามอาชญากรรมทางเทคโนโลยี พ.ศ. 2566","16/03/2566","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"17/03/2566",,,"true",,,,,
"112","LF-019","LF","สำนักงานคณะกรรมการการรักษาความมั่นคงปลอดภัยไซเบอร์แห่งชาติ","ประกาศคณะกรรมการกำกับดูแลด้านความมั่นคงปลอดภัยไซเบอร์ เรื่อง  หลักเกณฑ์และวิธีการรายงานภัยคุกคามทางไซเบอร์ พ.ศ. 2566","09/05/2566","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"10/05/2566",,,"true",,,,,
"113","LF-020","LF","สำนักงานคณะกรรมการ
คุ้มครองข้อมูลส่วนบุคคล","ประกาศคณะกรรมการคุ้มครองข้อมูลส่วนบุคคล เรื่อง  การจัดให้มีเจ้าหน้าที่คุ้มครองข้อมูลส่วนบุคคลตามมาตรา  41 (2) แห่งพระราชบัญญัติคุ้มครองข้อมูลส่วนบุคคล พ.ศ. 2562","14/09/2566","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"14/12/2566",,,"true",,,,,
"114","LF-021","LF","สำนักงานคณะกรรมการ
คุ้มครองข้อมูลส่วนบุคคล","ประกาศคณะกรรมการคุ้มครองข้อมูลส่วนบุคคล เรื่อง หลักเกณฑ์การให้ความคุ้มครองข้อมูลส่วนบุคคลที่ส่งหรือโอนไปยังต่างประเทศตามมาตรา 28 แห่งพระราชบัญญัติคุ้มครองข้อมูลส่วนบุคคล พ.ศ.2562 พ.ศ. 2566","25/12/2566","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"25/03/2567",,,"true",,,,,
"115","LF-022","LF","สำนักงานคณะกรรมการ
คุ้มครองข้อมูลส่วนบุคคล","ประกาศคณะกรรมการคุ้มครองข้อมูลส่วนบุคคล เรื่อง หลักเกณฑ์การให้ความคุ้มครองข้อมูลส่วนบุคคลที่ส่งหรือโอนไปยังต่างประเทศตามมาตรา 29 แห่งพระราชบัญญัติคุ้มครองข้อมูลส่วนบุคคล พ.ศ.2562 พ.ศ. 2566","25/12/2566","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"25/03/2567",,,"true",,,,,
"116","LF-023","LF","สำนักงานคณะกรรมการ
คุ้มครองข้อมูลส่วนบุคคล","ประกาศคณะกรรมการคุ้มครองข้อมูลส่วนบุคคล เรื่อง หลักเกณฑ์เกี่ยวกับมาตรการคุ้มครองสำหรับการเก็บรวบรวมข้อมูลส่วนบุคคลเกี่ยวกับประวัติอาชญากรรมที่มิได้กระทำภายใต้การควบคุมของหน่วยงานที่มีอำนาจหน้าที่ตามกฎหมาย พ.ศ. 2566","08/01/2567","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"08/04/2567",,,"true",,,,,
"117","LF-024","LF","สำนักงานคณะกรรมการการรักษาความมั่นคงปลอดภัยไซเบอร์แห่งชาติ","ประกาศ กมช. เรื่อง มาตรฐานและแนวทางส่งเสริมพัฒนาระบบการให้บริการเกี่ยวกับการรักษาความมั่นคงปลอดภัยไซเบอร์ พ.ศ. 2566","18/01/2567","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"19/01/2567",,,"true",,,,,
"118","LF-025","LF","สำนักงานคณะกรรมการการรักษาความมั่นคงปลอดภัยไซเบอร์แห่งชาติ","ประกาศ กมช. เรื่อง มาตรฐานการกำหนดคุณลักษณะความมั่นคงปลอดภัยไซเบอร์ให้แก่ข้อมูลหรือระบบสารสนเทศ พ.ศ. 2566","18/01/2567","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"18/01/2568",,,"true",,,,,
"119","LF-026","LF","สำนักงานคณะกรรมการการรักษาความมั่นคงปลอดภัยไซเบอร์แห่งชาติ","ประกาศ กมช. เรื่อง มาตรฐานขั้นต่ำของข้อมูลหรือระบบสารสนเทศ พ.ศ. 2566","18/01/2567","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"18/01/2568",,,"true",,,,,
"120","LF-027","LF","สำนักงานคณะกรรมการการรักษาความมั่นคงปลอดภัยไซเบอร์แห่งชาติ","ประกาศ สกมช. เรื่อง แนวทางการจัดทำแผนการรักษาความมั่นคงปลอดภัยไซเบอร์ พ.ศ. 2567","08/02/2567","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"09/02/2567",,,"true",,,,,
"121","LF-028","LF","สำนักงานคณะกรรมการการรักษาความมั่นคงปลอดภัยไซเบอร์แห่งชาติ","ประกาศ  กกม. เรื่อง หน้าที่ของหน่วยงานโครงสร้างพื้นฐานสำคัญทางสารสนเทศและหน่วยงานควบคุมหรือกำกับดูแล พ.ศ. 2567","22/02/2567","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"23/06/2567",,,"true",,,,,
"122","LF-029","LF","สำนักงานคณะกรรมการ
คุ้มครองข้อมูลส่วนบุคคล","ประกาศคณะกรรมการคุ้มครองข้อมูลส่วนบุคคล
เรื่อง หลักเกณฑ์ในการลบหรือทำลาย หรือทำให้ข้อมูลส่วนบุคคลเป็นข้อมูลที่ไม่สามารถระบุตัวบุคคลที่เป็นเจ้าของข้อมูลส่วนบุคคลได้ พ.ศ. 2567","13/08/2567","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"13/11/2567",,,"true",,,,,
"123","LF-030","LF","คณะกรรมการการรักษาความมั่นคงปลอดภัยไซเบอร์แห่งชาติ","ประกาศ  กกม. เรื่อง มาตรฐานด้านการรักษาความมั่นคงปลอดภัยไซเบอร์ระบบคลาวด์ พ.ศ.2567","10/09/2567","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"10/09/2569",,,"true",,,,,
"132","LF-031","LF",,"พระราชกฤษฎีกาออกตามความในประมวลรัษฎากร ว่าด้วยการลดอัตราภาษีมูลค่าเพิ่ม (ฉบับที่ 790) พ.ศ.2567","19/09/2567","ok",,"2026-06-08T08:51:56.895179+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"01/10/2567",,,"true",,,,,
"124","LF-032","LF","กระทรวงการคลัง","ประกาศคณะกรรมการความร่วมมือป้องกันการทุจริต เรื่อง วงเงินในการจัดซื้อจัดจ้างและมาตรฐานขั้นต่ำของนโยบายและแนวทางป้องกันการทุจริตในการจัดซื้อจัดจ้างที่ผู้ประกอบการต้องจัดให้มี ตามมาตรา 19 แห่งพระราชบัญญัติการจัดซื้อจัดจ้างและการบริหารพัสดุภาครัฐ พ.ศ.2560","25/09/2567","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"23/03/2568",,,"true",,,,,
"125","LF-033","LF","ประกาศกระทรวงอุตสาหกรรม","เรื่อง กำหนดมาตรฐานผลิตภัณฑ์อุตสาหกรรม เส้นใยนำแสง เล่ม 1 (1) วิธีการวัดและขั้นตอนการทดสอบ - ทั่วไปและข้อแนะนำ พ.ศ.2567","19/09/2567","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"17/01/2568",,,"true",,,,,
"126","LF-034","LF","ประกาศกระทรวงอุตสาหกรรม","เรื่อง กำหนดมาตรฐานผลิตภัณฑ์อุตสาหกรรม เส้นใยนำแสง เล่ม 1 (31) วิธีการวัดและขั้นตอนการทดสอบ - ความต้านแรงดึง พ.ศ.2567","19/09/2567","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"17/01/2568",,,"true",,,,,
"127","LF-035","LF","ประกาศกระทรวงอุตสาหกรรม","เรื่อง กำหนดมาตรฐานผลิตภัณฑ์อุตสาหกรรม เส้นใยนำแสง เล่ม 1 (32) วิธีการวัดและขั้นตอนการทดสอบ - ความสามารถในการลอกของสารเคลือบ พ.ศ.2567","19/09/2567","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"17/01/2568",,,"true",,,,,
"128","LF-036","LF","ประกาศกระทรวงอุตสาหกรรม","เรื่อง กำหนดมาตรฐานผลิตภัณฑ์อุตสาหกรรม เส้นใยนำแสง เล่ม 1 (34) วิธีการวัดและขั้นตอนการทดสอบ - ความคดเส้นใย  พ.ศ.2567","19/09/2567","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"17/01/2568",,,"true",,,,,
"133","LF-037","LF",,"พระราชกฤษฎีกา กำหนดระยะเวลาเริ่มดำเนินการจัดเก็บเงินสะสมและเงินสมทบกองทุนสงเคราะห์ลูกจ้าง พ.ศ.2567","15/11/2567","ok",,"2026-06-08T08:51:57.555633+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"16/11/2567",,,"true",,,,,
"134","LF-038","LF","-","กฎกระทรวงกำหนดค่าใช้เขตทางหลวงท้องถิ่น พ.ศ.2567","26/11/2567","ok",,"2026-06-08T08:51:58.191379+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"24/05/2568",,,"true",,,,,
"135","LF-039","LF","-","กฎกระทรวง ฉบับที่ 396 (พ.ศ.2567) ออกตามความในประมวลรัษฎากร ว่าด้วยการยกเว้นรัษฎากร","20/12/2567","ok",,"2026-06-08T08:51:59.418848+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"ปีภาษี พ.ศ.2567",,,"true",,,,,
"136","LF-040","LF","-","พระราชกฤษฎีกาออกตามความในประมวลรัษฎากร ว่าด้วยการยกเว้นรัษฎากร (ฉบับที่ 794) พ.ศ.2568","24/03/2568","ok",,"2026-06-08T08:52:00.050302+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"25/03/2568",,,"true",,,,,
"137","LF-041","LF","-","พระราชกฤษฎีกาออกตามความในประมวลรัษฎากร ว่าด้วยการยกเว้นรัษฎากร (ฉบับที่ 795) พ.ศ.2568","24/03/2568","ok",,"2026-06-08T08:52:00.695669+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"25/03/2568",,,"true",,,,,
"129","LF-042","LF","กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม (DE)","พระราชกำหนด มาตรการป้องกันและปราบปรามอาชญากรรมทางเทคโนโลยี (ฉบับที่ 2) พ.ศ.2568","12/04/2568","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"13/04/2568",,,"true",,,,,
"138","LF-043","LF",,"กฎกระทรวง กำหนดเรื่องการจัดซื้อจัดจ้างกับหน่วยงานของรัฐที่ใช้สิทธิอุทธรณ์ไม่ได้ พ.ศ.2568","18/04/2568","ok",,"2026-06-08T08:52:01.32683+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"19/04/2568",,,"true",,,,,
"130","LF-044","LF","กระทรวงแรงงาน","กฎกระทรวง กำหนดค่าล่วงเวลาและค่าตอบแทนการทำงานที่เกินวันละแปดชั่วโมง ในงานเฝ้าดูแลสถานที่ หรือทรัพย์สินอันเป็นหน้าที่การทำงานปกติของลูกจ้าง","24/04/2568","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"24/04/2569",,,"true",,,,,
"131","LF-045","LF","กระทรวงแรงงาน","กฎกระทรวง การขออนุญาตทำงาน การออกใบอนุญาตทำงาน และการแจ้งการทำงานของคนต่างด้าว (ฉบับที่ 2) พ.ศ.2568","08/08/2568","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"140","LF-047","LF",,"ประกาศคณะกรรมการการรักษาความมั่นคงปลอดภัยไซเบอร์แห่งชาติ เรื่อง หลักเกณฑ์ ลักษณะหน่วยงานที่มีภารกิจหรือให้บริการ เป็นหน่วยงานโครงสร้างพื้นฐานสำคัญทางสารสนเทศ และการมอบหมายการควบคุมและกำกับดูแล พ.ศ.2568","16/09/2568","ok",,"2026-06-08T08:52:02.772228+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"17/09/2568",,,"true",,,,,
"141","LF-048","LF",,"พระราชบัญญัติคุ้มครองแรงงาน (ฉบับที่ 9) พ.ศ.2568","07/11/2568","ok",,"2026-06-08T08:52:03.414661+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"07/12/2568",,,"true",,,,,
"142","LF-049","LF",,"กฎกระทรวง ฉบับที่ 72 (พ.ศ. 2568) ออกตามความในพระราชบัญญัติควบคุมอาคาร พ.ศ.2522","19/11/2568","ok",,"2026-06-08T08:52:04.053836+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"143","LF-050","LF",,"กฎกระทรวงค่าจ้างขั้นต่ำและขั้นสูง ที่ใช้เป็นฐานในการคำนวณเงินสมทบของผู้ประกันตนตามมาตรา 33 พ.ศ. 2568","12/12/2568","ok",,"2026-06-08T08:52:04.655047+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"01/01/2569",,,"true",,,,,
"144","LF-051","LF",,"พระราชกฤษฎีกาออกตามความในประมวลรัษฎากรว่าด้วยการยกเว้นรัษฎากร (ฉบับที่ 804) พ.ศ.2569","02/03/2569","ok",,"2026-06-08T08:52:05.290258+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"03/03/2569",,,"true",,,,,
"145","LF-052","LF",,"พระราชกฤษฎีกาออกตามความในประมวลรัษฎากรว่าด้วยการยกเว้นรัษฎากร (ฉบับที่ 805) พ.ศ.2569","02/03/2569","ok",,"2026-06-08T08:52:05.884085+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"03/03/2569",,,"true",,,,,
"146","LF-053","LF",,"คำสั่งสำนักงานทะเบียนหุ้นส่วนบริษัทกลาง ที่ 1/2569 เรื่อง หลักเกณฑ์และวิธีการจดทะเบียนกรณีแก้ไขเพิ่มเติมให้คนต่างด้าวเป็นหุ้นส่วนของห้างหุ้นส่วนหรือแก้ไขเพิ่มเติมให้คนต่างด้าวเป็นกรรมการผู้มีอำนาจลงนามในบริษัทจำกัด","26/03/2569","ok",,"2026-06-08T08:52:06.486812+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"01/04/2569",,,"true",,,,,
"152","LF-054","LF",,"ประกาศสำนักงานคณะกรรมการกิจการกระจายเสียง กิจการโทรทัศน์ และกิจการโทรคมนาคมแห่งชาติ เรื่อง มาตรการเพื่อป้องกันอาชญากรรมทางเทคโนโลยี สำหรับผู้รับใบอนุญาตประกอบกิจการโทรคมนาคม (ฉบับที่ 2)","15/05/2569","ok",,"2026-07-09T04:50:53.966074+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"16/05/2569",,,"true",,,,,
"153","LF-055","LF",,"ประกาศอธิบดีกรมสรรพากร (ฉบับที่ 57) เรื่อง กำหนดหลักเกณฑ์ วิธีการ และเงื่อนไข เพื่อการยกเว้นภาษีเงินได้ ภาษีมูลค่าเพิ่ม ภาษีธุรกิจเฉพาะ และอากรแสตมป์ สำหรับการบริจาคเพื่อสนับสนุนโครงการสร้างพระสถูปเจดีย์บรรจุพระบรมสารีริกธาตุ บริเวณพื้นที่พระมหาธาตุนภเมทนีดล นภพลภูมิสิริ จังหวัดเชียงใหม่","22/05/2569","ok",,"2026-07-09T04:50:53.966074+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"01/01/2568",,,"true",,,,,
"93","LG-001","LG","กระทรวงแรงงาน","พระราชบัญญัติคุ้มครองแรงงาน พ.ศ. 2541","22/04/2541","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"1352","LG-002","LG","กรมสวัสดิการและคุ้มครองแรงงาน","ประกาศกรมสวัสดิการและ คุ้มครองแรงงาน เรื่อง หลักเกณฑ์และวิธีการเลือกตั้งคณะกรรมการสวัสดิการในสถานประกอบกิจการ ลงวันที่ 14 พฤษภาคม พ.ศ. 2545","14/05/2545","ok",,"2026-07-11T12:39:14.098872+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
