"id","law_id","seq","text","status","responsible","frequency","documents","note","evaluated_by","evaluated_at","evidence_url","evidence_label","from_related_law","from_law_url","from_law_confidence","ref_answers"
"437","105","2","(3) มาตรการรักษาความมั่นคงปลอดภัย ระบุความเสี่ยงที่สำคัญที่อาจจะเกิดขึ้นกับทรัพย์สินสารสนเทศ (information assets) ที่สำคัญการป้องกันความเสี่ยงที่สำคัญที่อาจจะเกิดขึ้น การตรวจสอบและเฝ้าระวังภัยคุกคามและเหตุการละเมิดข้อมูลส่วนบุคคล การเผชิญเหตุเมื่อมีการตรวจพบภัยคุกคามและเหตุการละเมิดข้อมูลส่วนบุคคล และการรักษาและฟื้นฟูความเสียหายที่เกิดจากภัยคุกคามหรือเหตุการละเมิดข้อมูลส่วนบุคคลด้วย ทั้งนี้ เท่าที่จำเป็นเหมาะสม และเป็นไปได้ตามระดับความเสี่ยง","met",,,,,,,,,,,,"[]"
"438","105","3","(4) มาตรการรักษาความมั่นคงปลอดภัยดังกล่าว จะต้องคำนึงถึงความสามารถในการธำรงไว้
ซึ่งความลับ (confidentiality) ความถูกต้องครบถ้วน (integrity) และสภาพพร้อมใช้งาน (availability)ของข้อมูลส่วนบุคคลไว้ได้อย่างเหมาะสมตามระดับความเสี่ยง","met",,,,,,,,,,,,"[]"
"439","105","4","(5) สำหรับการเก็บรวบรวม ใช้ และเปิดเผยข้อมูลส่วนบุคคลในรูปแบบอิเล็กทรอนิกส์
มาตรการรักษาความมั่นคงปลอดภัย จะต้องครอบคลุมส่วนประกอบต่างๆ ของระบบ
สารสนเทศที่เกี่ยวข้องกับการเก็บรวบรวม ใช้ และเปิดเผยข้อมูลส่วนบุคคล เช่น ระบบแลอุปกรณ์จัดเก็บข้อมูลส่วนบุคคล เครื่องคอมพิวเตอร์แม่ข่าย(servers) เครื่องคอมพิวเตอร์ลูกข่าย(clients)และอุปกรณ์ต่างๆ ที่ใช้ ระบบเครือข่าย ซอฟต์แวร์และแอปพลิเคชัน อย่างเหมาะสมตามระดับความเสี่ยง โดยคำนึงถึงหลักการป้องกันเชิงลึก(defense in depth) ที่ควรประกอบด้วยมาตรการป้องกันหลายชั้น(multiple layers of security controls) เพื่อลดความเสี่ยงในกรณีที่มาตรการบางมาตรการมีข้อจ ากัดในการป้องกันความมั่นคงปลอดภัยในบางสถานการณ์","met",,,,,,,,,,,,"[]"
"729","84","7","4. กรณีที่ลูกจ้างทำงานก่อสร้างบนพื้นต่างระดับที่มีความสูงตั้งแต่ 1.50 เมตรขึ้นไป ต้องจัดให้มีบันไดหรือทางลาดพร้อมทั้งติดตั้งราวกันตกตามมาตรฐานสมาคมวิศวกรรมสถานแห่งประเทศไทยฯ หรือมาตรการอื่นใดเพื่อความปลอดภัย","met",,,,,,,,,,,,"[]"
"440","105","5","(ก) การควบคุมการเข้าถึงข้อมูลส่วนบุคคลและส่วนประกอบของระบบสารสนเทศที่สำคัญ (access control) ที่มีการพิสูจน์และยืนยันตัวตน (identity proofing and authentication) และการอนุญาตหรือการกำหนดสิทธิในการเข้าถึงและใช้งาน(authorization) ที่เหมาะสม โดยคำนึงถึงหลักการให้สิทธิเท่าที่จำเป็น (need-to-know basis) ตามหลักการให้สิทธิที่น้อยที่สุดเท่าที่จำเป็น(principle of least privilege)","met",,,,,,,,,,,,"[]"
"441","105","6","(ข) การบริหารจัดการการเข้าถึงของผู้ใช้งาน (user access management) ที่เหมาะสม
ซึ่งอาจรวมถึงการลงทะเบียนและการถอนสิทธิผู้ใช้งาน(user registration and de-registration)
การจัดการสิทธิการเข้าถึงของผู้ใช้งาน(user access provisioning) การบริหารจัดการสิทธิการเข้าถึงตามสิทธิ (management of privileged access rights) การบริหารจัดการข้อมูลความลับสำหรับการพิสูจน์ตัวตนของผู้ใช้งาน (management of secret authentication information of users)การทบทวนสิทธิการเข้าถึงของผู้ใช้งาน (review of user access rights) และการถอดถอนหรือปรับปรุงสิทธิการเข้าถึง (removal or adjustment of access rights)","met",,,,,,,,,,,,"[]"
"442","105","7","(ค) การกำหนดหน้าที่ความรับผิดชอบของผู้ใช้งาน (user responsibilities) เพื่อป้องกัน
การเข้าถึง ใช้ เปลี่ยนแปลง แก้ไข ลบ หรือเปิดเผยข้อมูลส่วนบุคคลโดยปราศจากอำนาจหรือโดยมิชอบซึ่งรวมถึงกรณีที่เป็นการกระท านอกเหนือบทบาทหน้าที่ที่ได้รับมอบหมาย ตลอดจนการลักลอบทำสำเนาข้อมูลส่วนบุคคลโดยปราศจากอำนาจหรือโดยมิชอบ และการลักขโมยอุปกรณ์จัดเก็บหรือประมวลผลข้อมูลส่วนบุคคล","met",,,,,,,,,,,,"[]"
"443","105","8","(ง) การจัดให้มีวิธีการเพื่อให้สามารถตรวจสอบย้อนหลังเกี่ยวกับการเข้าถึง เปลี่ยนแปลง
แก้ไข หรือลบข้อมูลส่วนบุคคล (audit trails) ที่เหมาะสมกับวิธีการและสื่อที่ใช้ในการเก็บรวบรวม ใช้หรือเปิดเผยข้อมูลส่วนบุคคล","met",,,,,,,,,,,,"[]"
"444","105","9","(7) ต้องรวมถึงการสร้างเสริมความตระหนักรู้ด้านความสำคัญของการคุ้มครองข้อมูลส่วนบุคคลและการรักษาความมั่นคงปลอดภัย (privacy and security awareness)","met",,,,,,,,,,,,"[]"
"445","105","10","ข้อ 5 ผู้ควบคุมข้อมูลส่วนบุคคลต้องทบทวนมาตรการรักษาความมั่นคงปลอดภัยตามข้อ 4 เมื่อมีความจำเป็นหรือเมื่อเทคโนโลยีเปลี่ยนแปลงไป","met",,,,,,,,,,,,"[]"
"446","105","11","ข้อ 6 ในการจัดให้มีข้อตกลงระหว่างผู้ควบคุมข้อมูลส่วนบุคคลและผู้ประมวลผลข้อมูล
ส่วนบุคคล ให้ผู้ควบคุมข้อมูลส่วนบุคคลพิจารณากำหนดให้ผู้ประมวลผลข้อมูลส่วนบุคคลจัดให้มาตรการรักษาความมั่นคงปลอดภัยที่เหมาะสม เพื่อป้องกันการสูญหาย เข้าถึง ใช้ เปลี่ยนแปลงแก้ไข หรือเปิดเผยข้อมูลส่วนบุคคล","met",,,,,,,,,,,,"[]"
"484","102","0","ผู้ให้บริการต้องจัดให้มีระบบการพิสูจน์และยืนยันตัวตนทางดิจิทัลสาหรับผู้ใช้บริการทุกคน
โดยใช้เทคโนโลยีที่สอดคล้องกับเงื่อนไขและมาตรฐานขั้นต่าในระดับความน่าเชื่อถือและสื่ออิเล็กทรอนิกส์ที่ใช้ยืนยันตัวตนตามที่สานักงานพัฒนาธุรกรรมทางอิเล็กทรอนิกส์กาหนดในหมวด ๓/๑ เรื่องระบบการพิสูจน์ยืนยันตัวตนทางดิจิทัลของพระราชบัญญัติว่าด้วยธุรกรรมทางอิเล็กทรอนิกส์ พ.ศ. ๒๕๔๔","met",,,,,,,,,,,,"[]"
"449","106","2","กรณีมีคำสั่งจากเจ้าหน้าที่ _ กำหนดระยะเวลาการในการระงับการทำให้แพร่หลายหรือนำข้อมูลออกจากระบบคอมพิวเตอร์ โดยหลักจะต้องทำทันที เว้นแต่มีเหตุสุดวิสัย ให้ดำเนินการภายหลังเหตุสิ้นสุด แต่ต้องไม่เกินระยะเวลาดังนี้
- ข้อมูลทุจริต หรือ หลอกลวง ประเภท 1  ไม่เกิน 7 วันนับแต่ได้รับคำสั่ง
- ข้อมูลกระทบต่อความมั่นคง ประเภท 2 3  ไม่เกิน 24 ชั่วโมงนับแต่ได้รับคำสั่ง
- ข้อมูลที่มีลักษณะลามก ประเภท 4  ไม่เกิน 3 วัน นับแต่ได้รับคำสั่ง
- ข้อมูลที่เป็นภาพลามกอนาจารเด็ก  ไม่เกิน 24 ชั่วโมงนับแต่ได้รับคำสั่ง","met",,,,,,,,,,,,"[]"
"457","114","0","1. การส่งข้อมูลส่วนบุคคลไปยังต่างประเทศ มีเงื่อนไขว่าประเทศปลายทางต้องมีมาตรฐานการคุ้มครองข้อมูลส่วนบุคคลที่เพียงพอตามข้อ 5 แห่งประกาศ กล่าวคือ 
(1) ประเทศปลายทาง (ผู้รับโอนข้อมูล) ต้องมีมาตรการหรือกลไกทางกฎหมายที่สอดคล้องกับ PDPA ของไทย โดยอย่างน้อยที่สุด 
- มีการกำหนดหน้าที่ในการรักษาความมั่นคงปลอดภัย
- มีกลไกบังคับตามสิทธิและเยียวยาเจ้าของข้อมูล
(2) มีหน่วยงานหรือองค์กรบังคับใช้กฎหมาย","met",,,,,,,,,,,,"[]"
"458","114","1","2. ข้อยกเว้นการส่งข้อมูลส่วนบุคคลไปยังต่างประเทศได้ แม้ประเทศปลายทางมีมาตรฐานการคุ้มครองข้อมูลส่วนบุคคลไม่เพียงพอ
(1) เป็นการปฏิบัติตามกฎหมาย
(2) ได้รับความยินยอมจากเจ้าของข้อมูล
(3) เป็นการปฏิบัติตามสัญญา","met",,,,,,,,,,,,"[]"
"462","118","0","กำหนดคุณลักษณะของข้อมูล/ระบบสารสนเทศ โดยพิจารณาตาม CIA (วัตถุประสงค์ด้านความมั่นคงปลอดภัยไซเบอร์) และระดับผลกระทบ แบ่งเป็น (1) ระดับต่ำ (2) ระดับกลาง (3) ระดับสูง โดยพิจารณาผลกระทบในด้าน
- ความเสียหายทางการเงิน ทรัพย์สิน ชื่อเสียง
- จำนวนผู้ใช้บริการ บุคลากร หรือประชาชนที่จะได้รับความเสียหาย
- ผลกระทบต่อการดำเนินงานของหน่วยงาน
- ผลกระทบต่อความมั่นคงและความสงบเรียบร้อยของประเทศ
หมายเหตุ: ให้มีการทบทวนทุก 3 ปี เป็นอย่างน้อย หรือเมื่อข้อมูล/ระบบสารสนเทศหรือหน้าที่ของหน่วยงานเปลี่ยนแปลงอย่างมีนัยสำคัญ","met",,,,,,,,,,,,"[]"
"470","126","0","มาตรฐานเลขที่ มอก. 60793 เล่ม  1 (31) - 2567
-	ระบุค่าความต้านแรงดึงภายใต้การโหลดเชิงพลวัติของตัวอย่างเส้นใยนำแสง โดยวิธีนี้จะทดสอบความยาวแต่ละส่วนของเส้นใยนำแสงที่ไม่เป็นสายเคเบิ้ลและไม่เป็นกลุ่มเส้นใยนำแสง การทำให้เส้นใยนำแสงเสียหายเกิดจากการควบคุมการเพิ่มขึ้นของค่าความเค้นและความเครียดอย่างสม่ำเสมอตลอดความยาวเส้นใยและส่วนหน้าตัด ค่าความเค้นและค่าความเครียดจะเพิ่มขึ้นในอัตราคงที่จนกระทั่งเส้นใยขาด
-	การกระจายของค่าความต้านแรงดึงของเส้นใยนำแสงที่ให้ไว้ขึ้นอยู่กับความยาวของตัวอย่างทดสอบ ความเร็วของโหลด และภาวะแวดล้อม การทดสอบสามารถใช้ตรวจสอบหากต้องการข้อมูลทางสถิติของความแข็งแรงเส้นใย ผลการทดสอบให้รายงานในรูปแบบของการกระจายเชิงสถิติของการควบคุมคุณภาพ โดยปกติควรดำเนินการทดสอบหลังการปรับสภาวะอุณหภูมิและความชื้นของตัวอย่างทดสอบ อย่างไรก็ตามบางกรณีอาจทำการทดสอบภายใต้ภาวะอุณหภูมิและความชื้นโดยรอบก็ได้
-	สามารถใช้วิธีนี้กับเส้นใยนำแสงประเภท A1 ประเภท A2 ประเภท A3 ประเภทชั้น B และประเภทชั้น C
-	วัตถุประสงค์ของมาตรฐานนี้คือ กำหนดคุณลักษณะที่ต้องการสำหรับลักษณะเฉพาะทางกลเรื่องความต้านแรงดึง","met",,,,,,,,,,,,"[]"
"474","96","0","แต่งตั้ง Data Protection Officer","met",,,,,,,,,,,,"[]"
"475","96","1","จัดนโยบายข้อมูลส่วนบุคคล","met",,,,,,,,,,,,"[]"
"476","96","2","จัดแก้ไขเพิ่มเติมสัญญามาตรฐานให้สอดคล้องกฎหมายข้อมูลส่วนบุคคล","met",,,,,,,,,,,,"[]"
"477","96","3","สร้างความตระหนักรู้ในกฎหมายดังกล่าวต่อคนในองค์กร","met",,,,,,,,,,,,"[]"
"461","117","0","ผู้ให้บริการด้านการรักษาความมั่นคงปลอดภัยไซเบอร์ สามารถขอการรับรองคุณภาพบริการได้ 
โดยแบ่งเป็น 3 ระดับ คือ ขั้นต้น ขั้นก้าวหน้า ขั้นสูง","met",,,,,,,,,,,,"[]"
"465","121","0","กำหนดหน้าที่ของหน่วยงานโครงสร้างพื้นฐานสำคัญทางสารสนเทศ (ข้อ 4)
(1) ป้องกัน รับมือ ลดความเสี่ยงจากภัยคุกคามไซเบอร์
(2) จัดทำเอกสาร
- ประมวลแนวทางปฏิบัติ: แผนการตรวจสอบด้านการรักษาความมั่นคงปลอดภัยไซเบอร์ + การประเมินความเสี่ยง + แผนการรับมือภัยคุกคามไซเบอร์
- กรอบมาตรฐานการรักษาความมั่นคงปลอดภัยไซเบอร์: การระบุความเสี่ยง มาตรการป้องกัน มาตรการตรวจสอบเฝ้าระวัง มาตรการเผชิญเหตุ มาตรการรักษาและฟื้นฟูความเสียหาย
(3) ทวนเอกสารปีละ 1 ครั้ง หรือเมื่อมีการเปลี่ยนแปลงอย่างมีนัยสำคัญ
(4) ให้ความร่วมมือและมีส่วนร่วมในการฝึกซ้อมรับมือภัยคุกคาม
(5) แจ้งรายชื่อเจ้าหน้าที่ระดับบริหารและระดับปฏิบัติการ พร้อมด้วยข้อมูลการติดต่อที่สามารถติดต่อได้ในกรณีมีเหตุฉุกเฉินภายในระยะเวลา 60 นาที (หากมีการเปลี่ยนแปลง ต้องแจ้งภายใน 15 วัน นับแต่เปลี่ยนแปลง)
(6) แจ้งรายชื่อหน่วยงานภายในหรือบุคคลที่เป็นเจ้าของกรรมสิทธิ์ ผู้ครอบครองคอมพิวเตอร์
และผู้ดูแลระบบคอมพิวเตอร์ พร้อมด้วยข้อมูลการติดต่อที่สามารถติดต่อในกรณีมีเหตุฉุกเฉินภายในระยะเวลา 60 นาที (หากมีการเปลี่ยนแปลง ต้องแจ้งภายใน 7 วัน นับแต่เปลี่ยนแปลง เว้นแต่มีเหตุจำเป็นอันมิอาจก้าวล่วงได้ ให้แจ้งภายใน 15 วัน)
(7)-(8) ดำเนินการตามนโยบายบริหารจัดการที่เกี่ยวกับการรักษาความมั่นคงปลอดภัยไซเบอร์ และทบทวนอย่างน้อยปีละครั้ง
(9) จัดให้มีการประเมินความเสี่ยงด้านการรักษาความมั่นคงปลอดภัยไซเบอร์ อย่างน้อยปีละครั้ง และจัดทำผลสรุปรายงานการดำเนินการ (แยกต่างหาก) และส่งสรุปรายงานการดำเนินการภายใน 30 วัน นับแต่ดำเนินการเสร็จ แต่ไม่เกินวันที่ 31 มกราคม ของปีถัดไป
(10) จัดให้มีการตรวจสอบด้านความมั่นคงปลอดภัยไซเบอร์ อย่างน้อยปีละครั้ง และจัดทำผลสรุปรายงานการดำเนินการ (แยก","met",,,,,,,,,,,,"[]"
"469","125","0","มาตรฐานเลขที่ มอก. 60793 เล่ม 1 (1) - 2567
-	ระบุรายการและให้ข้อแนะนำในการใช้เอกสารที่ระบุคุณลักษณะที่ต้องสำหรับการวัดและทดสอบเส้นใยนำแสง ซึ่งจะช่วยในการตรวจสอบเส้นใยนำแสงและเคเบิ้ลเพื่อจุดประสงค์เชิงพาณิชย์
-	วิธีการวัดและทดสอบแต่ละวิธีจะอธิบายไว้ในเล่มต่างๆ ของอนุกรม IEC 60793 โดยมีการระบุตาม IEC 60793-1-X โดยที่ X จะเป็นหมายเลขที่ระบุถึงเอกสารเล่มย่อยต่างๆ ในอนุกรม IEC 60793-1
-	โดยทั่วไปวิธีการวัดและทดสอบใช้ได้กับเส้นใยนำแสงแบบหลายโหมด ทุกประเภท A และเส้นใยนำแสงแบบโหมดเดี่ยวประเภทชั้น B และประเภทชั้น C ซึ่งครอบคลุมตามอนุกรม IEC 60793-2 ที่เกี่ยวกับข้อกำหนดคุณลักษณะผลิตภัณฑ์แต่อาจมีข้อยกเว้นในบางกรณี ในข้อ 1. ของแต่ละเล่มในอนุกรม IEC 60793 กล่าวถึงขอบข่ายสำหรับแต่ละคุณลักษณะเฉพาะตัวไว้","met",,,,,,,,,,,,"[]"
"473","95","0","สำหรับกิจการที่มีโครงข่ายที่ไม่มีการใช้คลื่นความถี่ในการให้บริการกำหนดให้มีวิศวกรควบคุมงาน 1 คน
“วิศวกรควบคุมงาน” หมายความว่า วิศวกรผู้รับผิดชอบงานด้านการกากับดูแลการดำเนินบริการโทรคมนาคม การออกแบบและควบคุมการติดตั้ง ควบคุมการตรวจสอบและสั่งการแก้ไขความเสียหายของโครงข่ายโทรคมนาคมทั้งหมด และหน้าที่ที่เกี่ยวข้องอื่นใดโดยปฏิบัติหน้าที่ประจาศูนย์ปฏิบัติการโครงข่าย (Network Operation Center)","met",,,,,,,,,,,,"[]"
"482","99","0","เมื่อได้รับคำสั่งให้ระงับการทำให้แพร่หลายของข้อมูล ต้องดำเนินการระงับในทันทีหรือต้องไม่เกินกว่าระยะเวลาที่ระบุในคำสั่ง เว้นแต่มีเหตุสมควรที่เจ้าพนักงานสั่งได้ ทั้งนี้ห้ามเกิน 15 วัน ในการระงับนี้ ให้ดำเนินการด้วยมาตรการทางเทคนิคใดๆ (Technical Measure) ที่ได้มาตรฐาน","met",,,,,,,,,,,,"[]"
"493","131","0","เดิมกฎหมายกำหนดให้คนต่างด้าวต้องมารับใบอนุญาตทำงานที่นายทะเบียนออกให้ด้วยตัวเองเท่านั้น แต่กฎหมายฉบับนี้แก้ไขให้คนต่างด้าวจะมารับด้วยตนเองก็ได้ หรือโดยวิธีการอื่นตามที่อธิบดีประกาศกำหนดก็ได้","met",,,,,,,,,,,,"[]"
"382","84","8","5. นายจ้างต้องไม่ให้ลูกจ้างทำงานก่อสร้างในขณะที่เกิดภัยธรรมชาติ หรือมีเหตุอื่นใดที่อาจจะทำให้เกิดความไม่ปลอดภัยในการทำงานของลูกจ้าง  
","met",,,,,,,,,,,,"[]"
"472","128","0","มาตรฐานเลขที่ มอก. 60793 เล่ม 1 (34) – 2567
-	กำหนดคุณลักษณะที่ต้องการสำหรับลักษณะเฉพาะทางกลเรื่องความคดเส้นใยหรือความคดแฝงในเส้นใยที่ไม่มีการเคลือบ เช่น ความยาวที่ระบุของเส้นใยที่ลอกสารเคลือบออกแล้ว ความคดเส้นใยเป็นพารามิเตอร์ที่สำคัญสำหรับการลดความสูญเสียของการเชื่อมเส้นใยนำแสง (splicing) เมื่อใช้เครื่องเชื่อมเส้นใยนำแสงแบบพาสซีฟ (passive alignment fusion splicer)
-	วิธีการวัดที่ใช้ในการวัดความคดเส้นใยในเส้นใยที่ไม่มีการเคลือบมี 2 วิธี คือ
o	วิธี A : การใช้กล้องจุลทรรศน์แบบมุมมองด้านข้าง (side view microscopy)
o	วิธี B : การกระเจิงของลำแสงแลเซอร์ (laser beam scattering)
-	วิธีการวัดทั้งสองวิธีใช้วัดรัศมีความคดของเส้นใยที่ไม่มีการเคลือบ ซึ่งหากได้จากค่าความเบี่ยงเบนที่เกิดขึ้นตรงจุดปลายเส้นใยนำแสงที่หมุนรอบแกนของเส้นใยนำแสงอย่างอิสระ วิธี A ใช้วีดิทัศน์แบบภาพหรือแบบดิจิทัลเพื่อหาความเบี่ยงเบนของเส้นใย ในขณะที่วิธี B ใช้เซนเซอร์แบบตรวจจับเส้นเพื่อวัดความเบี่ยงเบนสูงสุดของลำแสงเลเซอร์เทียบกับลำแสงเลเซอร์อ้างอิง
-	จากการวัดพฤติกรรมการเบี่ยงเบนของเส้นใยขณะหมุนรอบแกนของเส้นใยนำแสงและการพิจารณารูปร่างเรขาคณิตของอุปกรณ์วัดพบว่า รัศมีความคดของเส้นใยสามารถคำนวณได้จากแบบจำลองทรงอย่างง่ายซึ่งการเบี่ยงเบนให้ไว้ในภาคผนวก C
-	วิธีการวัดทั้งสองวิธีสามารถใช้ได้กับเส้นใยนำแสงประเภทชั้น B ตามที่อธิบายไว้ใน IEC 60793 (ทุกเล่ม)
-	วิธี A ใช้เป็นวิธีทดสอบอ้างอิงซึ่งใช้แก้ไขข้อพิพาท","met",,,,,,,,,,,,"[]"
"480","98","0","บริษัทต้องเก็บรักษาข้อมูลจราจรคอมพิวเตอร์ไว้ไม่น้อยกว่า 90 วันนับแต่วันที่ข้อมูลนั้นเข้าสู่ระบบคอมพิวเตอร์","met",,,,,,,,,,,,"[]"
"481","98","1","บริษัทจะต้องเก็บรักษาข้อมูลของผู้ใช้บริการเท่าที่จําเป็นเพื่อให้สามารถระบุตัวผู้ใช้บริการนับตั้งแต่เริ่มใช้บริการและต้องเก็บรักษาไว้เป็นเวลาไม่น้อยกว่า 90 วันนับตั้งแต่การใช้บริการสิ้นสุดลง","met",,,,,,,,,,,,"[]"
"520","151","0","ข้อ 3 เพิ่ม “โรคติดเชื้อไวรัสฮันตา (Hantavirus Disease)” เป็นลำดับที่ 14 ของโรคติดต่ออันตราย

อาการสำคัญของโรคติดเชื้อไวรัสฮันตา
มีอาการไข้ หนาวสั่น ปวดศีรษะ ปวดกล้ามเนื้อ อ่อนเพลีย และอาจมีอาการทางระบบทางเดินอาหาร เช่น ปวดท้อง คลื่นไส้ อาเจียน หรือถ่ายเหลว

อาการรุนแรงของโรค
ในรายที่มีอาการรุนแรง อาจมีไอ หายใจลำบาก ปอดอักเสบ มีของเหลวคั่งในปอด ช็อก ความดันโลหิตต่ำ เลือดออกจากส่วนต่าง ๆ ของร่างกาย ไตวายเฉียบพลัน ระบบทางเดินหายใจล้มเหลว และอาจเสียชีวิต","met","Safety","ปีละ 1 ครั้ง หรือเมื่อมีการเปลี่ยนแปลงพื้นที่ / พบการระบาด / พบหนูในพื้นที่","- Risk Assessment,
- รายงานผลการทบทวนแผนและซ้อมแผน
- ใช้ร่วมกับแผนรับมือโรคระบาดหรือโรคติดต่ออื่น",,,,,,,,,"[]"
"730","84","9","6. นายจ้างต้องติดตั้งป้าย ดังนี้
","met",,,,,,,,,,,,"[]"
"485","102","1","ผู้ให้บริการต้องจัดให้มีมาตรการรักษาความมั่นคงปลอดภัยของข้อมูลในระบบการพิสูจน์และยืนยันตัวตนซึ่งควรครอบคลุมถึงมาตรการป้องกันด้านการบริหารจัดการ (administrative safeguard) มาตรการป้องกันด้านเทคนิค (technical safeguard)และมาตรการป้องกันทางกายภาพ (physical safeguard) ในเรื่องการเข้าถึงหรือควบคุมการใช้งานข้อมูลในระบบการพิสูจน์และยืนยันตัวตน (access control)","met",,,,,,,,,,,,"[]"
"486","102","2","การเก็บรักษาข้อมูลจราจรทางคอมพิวเตอร์ ผู้ให้บริการต้องใช้วิธีการที่มั่นคงปลอดภัย ตามรายละเอียดของกฎหมาย ข้อ 9","met",,,,,,,,,,,,"[]"
"487","102","3","ผู้ให้บริการยังคงมีหน้าที่ตามกฎหมายที่ต้องเก็บรักษาทำสำเนาข้อมูลจราจรคอมพิวเตอร์ และครอบครองไว้ซึ่งข้อมูลสำเนาที่เกี่ยวข้องกับข้อมูลจราจรคอมพิวเตอร์ซึ่งสามารถระบุตัวตนได้ กรณีที่ผู้ให้บริการมีข้อตกลง สัญญา หรือมีการว่าจ้างบุคคลภายนอกที่ไม่ใช่ผู้ให้บริการให้ทาหน้าที่หรือเกี่ยวข้องกับการเก็บรักษาข้อมูลจราจรคอมพิวเตอร์แทนหน้าที่ของตนเอง","met",,,,,,,,,,,,"[]"
"488","102","4","ผู้ให้บริการต้องตั้งนาฬิกาของอุปกรณ์บริการทุกชนิดให้ตรงกับเวลาอ้างอิงสากล (Stratum 0) ให้ตรงกับอุปกรณ์คอมพิวเตอร์ที่เกี่ยวข้อง (Clock Synchronization) และมาตรฐานการเก็บรักษาข้อมูลจราจรคอมพิวเตอร์ต้องเป็นไปตามมาตรฐานสากลตามที่กาหนดไว้ในภาคผนวกท้ายประกาศฉบับนี้","met",,,,,,,,,,,,"[]"
"489","102","5","ผู้ให้บริการต้องเก็บรักษาข้อมูลจราจรคอมพิวเตอร์ตามกำหนดระยะเวลา ดังต่อไปนี้
(๑) กรณีทั่วไป ให้ผู้ให้บริการเก็บรักษาข้อมูลจราจรคอมพิวเตอร์ไว้ไม่น้อยกว่าเก้าสิบวัน
นับแต่วันที่ข้อมูลนั้นเข้าสู่ระบบคอมพิวเตอร์
(2) กรณีพนักงานเจ้าหน้าที่มีคำสั่งให้ผู้ให้บริการผู้ใดเก็บรักษาข้อมูลจราจรคอมพิวเตอร์ของผู้ใช้บริการเป็นกรณีพิเศษเฉพาะรายต่อไปอีกคราวละไม่เกินหกเดือนต่อเนื่องกัน แต่ต้องไม่เกินสองปี
หมายเหตุ: ข้อมูลจราจรคอมพิวเตอร์ให้จัดเก็บตามภาคผนวก ข แนบท้ายประกาศกระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม เรื่อง หลักเกณฑ์การเก็บรักษาข้อมูลจราจรทางคอมพิวเตอร์ของผู้ให้บริการ พ.ศ. ๒๕๖๔","met",,,,,,,,,,,,"[]"
"521","152","0","ผู้รับใบอนุญาตที่ให้บริการโทรคมนาคมระหว่างประเทศ ต้องไม่นำ IP Address ที่จดทะเบียนในไทยไปให้บริการในต่างประเทศ","met","Legal / Sales","เมื่อมีการซื้อขาย","WI-76 การปฎิบัติกรณีรับเอกสารระงับ IP Address Rev.1",,,,,,,,,"[]"
"513","148","0","ข้อ 2 แบบคำขอรับใบอนุญาต ใบแทนใบอนุญาต หรือการต่ออายุใบอนุญาตเป็นผู้ชำนาญการฯ ต้องเป็นไปตามแบบ กภ.คบญ.33 ท้ายประกาศ","unmet","Safety","ปีละ 1 ครั้ง และเมื่อกฎหมายเปลี่ยนแปลง","- แบบ กภ.คบญ.33, สำเนาบัตรประชาชน, เอกสารคุณสมบัติ, 
- หลักฐานการยื่นคำขอย",,,,,,,,,"[]"
"514","148","1","ข้อ 3 ใบรับคำขอเป็นผู้ชำนาญการฯ ต้องเป็นไปตามแบบ กภ.รบญ.33 ท้ายประกาศ","unmet",,,"- ใบรับคำขอ กภ.รบญ.33
- หลักฐานการยื่น, เลขรับคำขอ, Email หรือหลักฐานจากระบบราชการ  ระบบ e-Service",,,,,,,,,"[]"
"515","148","2","ข้อ 4 ใบอนุญาตเป็นผู้ชำนาญการด้านความปลอดภัยฯ ต้องเป็นไปตามแบบ กภ.บญ.33-1 และ กภ.บญ.33-2 ท้ายประกาศ","unmet",,"ปีละ 1 ครั้ง","- ใบอนุญาต กภ.บญ.33-1, กภ.บญ.33-2, 
- รายชื่อผู้ชำนาญการ",,,,,,,,,"[]"
"516","148","3","ข้อ 5 ใบแทนใบอนุญาตเป็นผู้ชำนาญการฯ ต้องเป็นไปตามแบบ กภ.บทญ.33-1 และ กภ.บทญ.33-2 ท้ายประกาศ","unmet",,"กรณีใบอนุญาตสูญหาย ชำรุด","- แบบคำขอ, ใบแทนใบอนุญาต, 
- หลักฐานการแจ้งสูญหายหรือชำรุด
- ใบรับคำขอ",,,,,,,,,"[]"
"517","149","0","ข้อ 2 ผู้ที่มีคุณสมบัติตามกฎกระทรวงและประสงค์ขอรับใบอนุญาต ต้องเข้ารับการฝึกอบรมหลักสูตรผู้ชำนาญการจากกรมสวัสดิการและคุ้มครองแรงงานหรือผู้ให้บริการฝึกอบรม เพื่อพัฒนาศักยภาพในการปฏิบัติหน้าที่ไม่น้อยกว่า 6 ชั่วโมงต่อปี และต้องผ่านเกณฑ์การประเมินโดยวิธีการทดสอบตามตารางแนบท้ายประกาศ","unmet","Safety","เมื่อมีบุคลากรจะขอใบอนุญาต หรือทบทวนปีละ 1 ครั้ง","- รายชื่อบุคลากร,
- แผนอบรม
- หลักฐานการอบรม,
- หลักฐานการประเมิน",,,,,,,,,"[]"
